"","ID","Name","Sex","Age","Height","Weight","Team","NOC","Games","Year","Season","City","Sport","Event","Medal"
"18461",133675,"Aleksey Sergeyevich Zagorny","Male",22,197,130,"Russia","RUS","2000 Summer",2000,"Summer","Sydney","Athletics","Athletics Men's Hammer Throw","None"
"18462",133675,"Aleksey Sergeyevich Zagorny","Male",34,197,130,"Russia","RUS","2012 Summer",2012,"Summer","London","Athletics","Athletics Men's Hammer Throw","None"
"18463",133676,"Oleg Yevgenyevich Zagorodnev","Male",21,175,75,"Soviet Union","URS","1980 Summer",1980,"Summer","Moskva","Hockey","Hockey Men's Hockey","Bronze"
"18464",133677,"Aiga Zagorska","Female",22,163,56,"Lithuania","LTU","1992 Summer",1992,"Summer","Barcelona","Cycling","Cycling Women's Road Race, Individual","None"
"18465",133677,"Aiga Zagorska","Female",22,163,56,"Lithuania","LTU","1992 Summer",1992,"Summer","Barcelona","Cycling","Cycling Women's Individual Pursuit, 3,000 metres","None"
"18466",133678,"Dorota Magdalena Zagrska-Siudek","Female",22,155,44,"Poland","POL","1998 Winter",1998,"Winter","Nagano","Figure Skating","Figure Skating Mixed Pairs","None"
"18467",133678,"Dorota Magdalena Zagrska-Siudek","Female",26,155,44,"Poland","POL","2002 Winter",2002,"Winter","Salt Lake City","Figure Skating","Figure Skating Mixed Pairs","None"
"18468",133678,"Dorota Magdalena Zagrska-Siudek","Female",30,155,44,"Poland","POL","2006 Winter",2006,"Winter","Torino","Figure Skating","Figure Skating Mixed Pairs","None"
"18469",133679,"Sergey Antonovich Zagorsky","Male",25,175,70,"Russia","RUS","1912 Summer",1912,"Summer","Stockholm","Equestrianism","Equestrianism Men's Jumping, Individual","None"
"18470",133680,"Igor Vladimirovich Zagoruyko","Male",29,188,87,"Kazakhstan","KAZ","2000 Summer",2000,"Summer","Sydney","Water Polo","Water Polo Men's Water Polo","None"
"18471",133680,"Igor Vladimirovich Zagoruyko","Male",33,188,87,"Kazakhstan","KAZ","2004 Summer",2004,"Summer","Athina","Water Polo","Water Polo Men's Water Polo","None"
"18472",133681,"Nik Zagranitchni","Male",22,162,52,"Israel","ISR","1992 Summer",1992,"Summer","Barcelona","Wrestling","Wrestling Men's Light-Flyweight, Greco-Roman","None"
"18473",133682,"Anne Zagr","Female",22,176,68,"Belgium","BEL","2012 Summer",2012,"Summer","London","Athletics","Athletics Women's 100 metres Hurdles","None"
"18474",133682,"Anne Zagr","Female",26,176,68,"Belgium","BEL","2016 Summer",2016,"Summer","Rio de Janeiro","Athletics","Athletics Women's 100 metres Hurdles","None"
"18475",133683,"Pawe Zagrodnik","Male",24,175,66,"Poland","POL","2012 Summer",2012,"Summer","London","Judo","Judo Men's Half-Lightweight","None"
"18476",133684,"Pawe Lech Zagumny","Male",18,200,88,"Poland","POL","1996 Summer",1996,"Summer","Atlanta","Volleyball","Volleyball Men's Volleyball","None"
"18477",133684,"Pawe Lech Zagumny","Male",26,200,88,"Poland","POL","2004 Summer",2004,"Summer","Athina","Volleyball","Volleyball Men's Volleyball","None"
"18478",133684,"Pawe Lech Zagumny","Male",30,200,88,"Poland","POL","2008 Summer",2008,"Summer","Beijing","Volleyball","Volleyball Men's Volleyball","None"
"18479",133684,"Pawe Lech Zagumny","Male",34,200,88,"Poland","POL","2012 Summer",2012,"Summer","London","Volleyball","Volleyball Men's Volleyball","None"
"18480",133685,"Mariel Leigh Zagunis","Female",19,173,72,"United States","USA","2004 Summer",2004,"Summer","Athina","Fencing","Fencing Women's Sabre, Individual","Gold"
"18481",133685,"Mariel Leigh Zagunis","Female",23,173,72,"United States","USA","2008 Summer",2008,"Summer","Beijing","Fencing","Fencing Women's Sabre, Individual","Gold"
"18482",133685,"Mariel Leigh Zagunis","Female",23,173,72,"United States","USA","2008 Summer",2008,"Summer","Beijing","Fencing","Fencing Women's Sabre, Team","Bronze"
"18483",133685,"Mariel Leigh Zagunis","Female",27,173,72,"United States","USA","2012 Summer",2012,"Summer","London","Fencing","Fencing Women's Sabre, Individual","None"
"18484",133685,"Mariel Leigh Zagunis","Female",31,173,72,"United States","USA","2016 Summer",2016,"Summer","Rio de Janeiro","Fencing","Fencing Women's Sabre, Individual","None"
"18485",133685,"Mariel Leigh Zagunis","Female",31,173,72,"United States","USA","2016 Summer",2016,"Summer","Rio de Janeiro","Fencing","Fencing Women's Sabre, Team","Bronze"
"18486",133686,"Robert Frank Zagunis","Male",22,193,89,"United States","USA","1976 Summer",1976,"Summer","Montreal","Rowing","Rowing Men's Coxed Fours","None"
"18487",133687,"Walter Joseph ""Wally"" Zagurski","Male",21,175,70,"United States","USA","1932 Summer",1932,"Summer","Los Angeles","Weightlifting","Weightlifting Men's Lightweight","None"
"18488",133688,"Aurel Zahan","Male",18,183,86,"Romania","ROU","1956 Summer",1956,"Summer","Melbourne","Water Polo","Water Polo Men's Water Polo","None"
"18489",133688,"Aurel Zahan","Male",22,183,86,"Romania","ROU","1960 Summer",1960,"Summer","Roma","Water Polo","Water Polo Men's Water Polo","None"
"18490",133688,"Aurel Zahan","Male",26,183,86,"Romania","ROU","1964 Summer",1964,"Summer","Tokyo","Water Polo","Water Polo Men's Water Polo","None"
"18491",133689,"Valentin Cristian Zaharia","Male",25,175,70,"Romania","ROU","1992 Summer",1992,"Summer","Barcelona","Handball","Handball Men's Handball","None"
"18492",133690,"Mariana Zaharia","Female",22,185,86,"Romania","ROU","1980 Summer",1980,"Summer","Moskva","Rowing","Rowing Women's Coxed Quadruple Sculls","None"
"18493",133691,"Andrei Zaharov","Male",20,189,76,"Moldova","MDA","1996 Summer",1996,"Summer","Atlanta","Swimming","Swimming Men's 200 metres Freestyle","None"
"18494",133691,"Andrei Zaharov","Male",20,189,76,"Moldova","MDA","1996 Summer",1996,"Summer","Atlanta","Swimming","Swimming Men's 400 metres Freestyle","None"
"18495",133691,"Andrei Zaharov","Male",24,189,76,"Moldova","MDA","2000 Summer",2000,"Summer","Sydney","Swimming","Swimming Men's 200 metres Individual Medley","None"
"18496",133691,"Andrei Zaharov","Male",28,189,76,"Moldova","MDA","2004 Summer",2004,"Summer","Athina","Swimming","Swimming Men's 200 metres Individual Medley","None"
"18497",133691,"Andrei Zaharov","Male",32,189,76,"Moldova","MDA","2008 Summer",2008,"Summer","Beijing","Swimming","Swimming Men's 200 metres Freestyle","None"
"18498",133692,"Khojawahid Zahedi","Male",20,178,74,"Afghanistan","AFG","1980 Summer",1980,"Summer","Moskva","Wrestling","Wrestling Men's Welterweight, Freestyle","None"
"18499",133693,"Constantin Zahei","Male",32,175,70,"Romania","ROU","1936 Summer",1936,"Summer","Berlin","Equestrianism","Equestrianism Men's Three-Day Event, Individual","None"
"18500",133694,"Ahmed Tawhid Mahmud Bahij Zaher","Male",22,172,72,"Egypt","EGY","2012 Summer",2012,"Summer","London","Shooting","Shooting Men's Trap","None"
"18501",133695,"Ibrahim Zaher","Male",22,185,79,"Egypt","EGY","2004 Summer",2004,"Summer","Athina","Water Polo","Water Polo Men's Water Polo","None"
"18502",133696,"Tahir Zahidov","Male",17,154,53,"Azerbaijan","AZE","1996 Summer",1996,"Summer","Atlanta","Wrestling","Wrestling Men's Light-Flyweight, Greco-Roman","None"
"18503",133697,"Amin Zahir","Male",21,183,70,"Great Britain","GBR","1992 Summer",1992,"Summer","Barcelona","Fencing","Fencing Men's Sabre, Team","None"
"18504",133698,"Abdul Wahab Zahiri","Male",24,175,68,"Afghanistan","AFG","2016 Summer",2016,"Summer","Rio de Janeiro","Athletics","Athletics Men's 100 metres","None"
"18505",133699,"Hillar Zahkna","Male",24,173,70,"Estonia","EST","1992 Winter",1992,"Winter","Albertville","Biathlon","Biathlon Men's 10 kilometres Sprint","None"
"18506",133699,"Hillar Zahkna","Male",24,173,70,"Estonia","EST","1992 Winter",1992,"Winter","Albertville","Biathlon","Biathlon Men's 20 kilometres","None"
"18507",133699,"Hillar Zahkna","Male",24,173,70,"Estonia","EST","1992 Winter",1992,"Winter","Albertville","Biathlon","Biathlon Men's 4 x 7.5 kilometres Relay","None"
"18508",133699,"Hillar Zahkna","Male",26,173,70,"Estonia","EST","1994 Winter",1994,"Winter","Lillehammer","Biathlon","Biathlon Men's 10 kilometres Sprint","None"
"18509",133700,"Nicole Melanie Zahnd (-Platel)","Female",15,173,58,"Switzerland","SUI","1996 Summer",1996,"Summer","Atlanta","Swimming","Swimming Women's 4 x 100 metres Freestyle Relay","None"
"18510",133700,"Nicole Melanie Zahnd (-Platel)","Female",15,173,58,"Switzerland","SUI","1996 Summer",1996,"Summer","Atlanta","Swimming","Swimming Women's 4 x 200 metres Freestyle Relay","None"
"18511",133700,"Nicole Melanie Zahnd (-Platel)","Female",23,173,58,"Switzerland","SUI","2004 Summer",2004,"Summer","Athina","Swimming","Swimming Women's 4 x 100 metres Freestyle Relay","None"
"18512",133700,"Nicole Melanie Zahnd (-Platel)","Female",23,173,58,"Switzerland","SUI","2004 Summer",2004,"Summer","Athina","Swimming","Swimming Women's 4 x 200 metres Freestyle Relay","None"
"18513",133700,"Nicole Melanie Zahnd (-Platel)","Female",23,173,58,"Switzerland","SUI","2004 Summer",2004,"Summer","Athina","Swimming","Swimming Women's 4 x 100 metres Medley Relay","None"
"18514",133701,"Lee ""Leo"" Zahner","Male",22,198,92,"Australia","AUS","1996 Summer",1996,"Summer","Atlanta","Beach Volleyball","Beach Volleyball Men's Beach Volleyball","None"
"18515",133701,"Lee ""Leo"" Zahner","Male",26,198,92,"Australia-1","AUS","2000 Summer",2000,"Summer","Sydney","Beach Volleyball","Beach Volleyball Men's Beach Volleyball","None"
"18516",133702,"Jn Zhonk","Male",27,173,63,"Czechoslovakia","TCH","1992 Summer",1992,"Summer","Barcelona","Athletics","Athletics Men's 20 kilometres Walk","None"
"18517",133703,"Attila Zhonyi","Male",28,180,90,"Hungary","HUN","1988 Summer",1988,"Summer","Seoul","Shooting","Shooting Men's Air Rifle, 10 metres","None"
"18518",133703,"Attila Zhonyi","Male",28,180,90,"Hungary","HUN","1988 Summer",1988,"Summer","Seoul","Shooting","Shooting Men's Small-Bore Rifle, Three Positions, 50 metres","None"
"18519",133703,"Attila Zhonyi","Male",28,180,90,"Hungary","HUN","1988 Summer",1988,"Summer","Seoul","Shooting","Shooting Men's Small-Bore Rifle, Prone, 50 metres","Bronze"
"18520",133703,"Attila Zhonyi","Male",32,180,90,"Hungary","HUN","1992 Summer",1992,"Summer","Barcelona","Shooting","Shooting Men's Air Rifle, 10 metres","None"
"18521",133703,"Attila Zhonyi","Male",32,180,90,"Hungary","HUN","1992 Summer",1992,"Summer","Barcelona","Shooting","Shooting Men's Small-Bore Rifle, Three Positions, 50 metres","None"
"18522",133703,"Attila Zhonyi","Male",32,180,90,"Hungary","HUN","1992 Summer",1992,"Summer","Barcelona","Shooting","Shooting Men's Small-Bore Rifle, Prone, 50 metres","None"
"18523",133704,"Sumaira Zahoor","Female",24,166,51,"Pakistan","PAK","2004 Summer",2004,"Summer","Athina","Athletics","Athletics Women's 1,500 metres","None"
"18524",133705,"V'iacheslav Vasylovych Zahorodniuk","Male",19,170,59,"Unified Team","EUN","1992 Winter",1992,"Winter","Albertville","Figure Skating","Figure Skating Men's Singles","None"
"18525",133705,"V'iacheslav Vasylovych Zahorodniuk","Male",25,170,59,"Ukraine","UKR","1998 Winter",1998,"Winter","Nagano","Figure Skating","Figure Skating Men's Singles","None"
"18526",133706,"Jozef Zhorsk","Male",23,175,70,"Czechoslovakia","TCH","1952 Winter",1952,"Winter","Oslo","Ice Hockey","Ice Hockey Men's Ice Hockey","None"
"18527",133707,"Berta Zahourek (-Blaha)","Female",16,175,70,"Austria","AUT","1912 Summer",1912,"Summer","Stockholm","Swimming","Swimming Women's 100 metres Freestyle","None"
"18528",133707,"Berta Zahourek (-Blaha)","Female",16,175,70,"Austria","AUT","1912 Summer",1912,"Summer","Stockholm","Swimming","Swimming Women's 4 x 100 metres Freestyle Relay","Bronze"
"18529",133708,"Mathias Zahradka","Male",24,175,60,"Austria","AUT","1936 Summer",1936,"Summer","Berlin","Weightlifting","Weightlifting Men's Featherweight","None"
"18530",133709,"Abdel Ali Zahraoui","Male",25,175,68,"Morocco","MAR","1972 Summer",1972,"Summer","Munich","Football","Football Men's Football","None"
"18531",133710,"Klaus Zhringer","Male",20,176,79,"Germany","GER","1960 Summer",1960,"Summer","Roma","Shooting","Shooting Men's Small-Bore Rifle, Three Positions, 50 metres","Bronze"
"18532",133710,"Klaus Zhringer","Male",24,176,79,"Germany","GER","1964 Summer",1964,"Summer","Tokyo","Shooting","Shooting Men's Free Rifle, Three Positions, 300 metres","None"
"18533",133710,"Klaus Zhringer","Male",24,176,79,"Germany","GER","1964 Summer",1964,"Summer","Tokyo","Shooting","Shooting Men's Small-Bore Rifle, Three Positions, 50 metres","None"
"18534",133710,"Klaus Zhringer","Male",28,176,79,"West Germany","FRG","1968 Summer",1968,"Summer","Mexico City","Shooting","Shooting Mixed Small-Bore Rifle, Prone, 50 metres","None"
"18535",133711,"Petra Zahrl","Female",19,169,60,"Austria","AUT","2000 Summer",2000,"Summer","Sydney","Swimming","Swimming Women's 200 metres Butterfly","None"
"18536",133711,"Petra Zahrl","Female",23,169,60,"Austria","AUT","2004 Summer",2004,"Summer","Athina","Swimming","Swimming Women's 200 metres Butterfly","None"
"18537",133712,"rka Zhrobsk-Strachov","Female",21,174,66,"Czech Republic","CZE","2006 Winter",2006,"Winter","Torino","Alpine Skiing","Alpine Skiing Women's Super G","None"
"18538",133712,"rka Zhrobsk-Strachov","Female",21,174,66,"Czech Republic","CZE","2006 Winter",2006,"Winter","Torino","Alpine Skiing","Alpine Skiing Women's Giant Slalom","None"
"18539",133712,"rka Zhrobsk-Strachov","Female",21,174,66,"Czech Republic","CZE","2006 Winter",2006,"Winter","Torino","Alpine Skiing","Alpine Skiing Women's Slalom","None"
"18540",133712,"rka Zhrobsk-Strachov","Female",21,174,66,"Czech Republic","CZE","2006 Winter",2006,"Winter","Torino","Alpine Skiing","Alpine Skiing Women's Combined","None"
"18541",133712,"rka Zhrobsk-Strachov","Female",25,174,66,"Czech Republic","CZE","2010 Winter",2010,"Winter","Vancouver","Alpine Skiing","Alpine Skiing Women's Downhill","None"
"18542",133712,"rka Zhrobsk-Strachov","Female",25,174,66,"Czech Republic","CZE","2010 Winter",2010,"Winter","Vancouver","Alpine Skiing","Alpine Skiing Women's Giant Slalom","None"
"18543",133712,"rka Zhrobsk-Strachov","Female",25,174,66,"Czech Republic","CZE","2010 Winter",2010,"Winter","Vancouver","Alpine Skiing","Alpine Skiing Women's Slalom","Bronze"
"18544",133712,"rka Zhrobsk-Strachov","Female",25,174,66,"Czech Republic","CZE","2010 Winter",2010,"Winter","Vancouver","Alpine Skiing","Alpine Skiing Women's Combined","None"
"18545",133712,"rka Zhrobsk-Strachov","Female",28,174,66,"Czech Republic","CZE","2014 Winter",2014,"Winter","Sochi","Alpine Skiing","Alpine Skiing Women's Giant Slalom","None"
"18546",133712,"rka Zhrobsk-Strachov","Female",28,174,66,"Czech Republic","CZE","2014 Winter",2014,"Winter","Sochi","Alpine Skiing","Alpine Skiing Women's Slalom","None"
"18547",133712,"rka Zhrobsk-Strachov","Female",28,174,66,"Czech Republic","CZE","2014 Winter",2014,"Winter","Sochi","Alpine Skiing","Alpine Skiing Women's Combined","None"
"18548",133713,"Petr Zhrobsk","Male",21,180,93,"Czech Republic","CZE","2002 Winter",2002,"Winter","Salt Lake City","Alpine Skiing","Alpine Skiing Men's Super G","None"
"18549",133713,"Petr Zhrobsk","Male",21,180,93,"Czech Republic","CZE","2002 Winter",2002,"Winter","Salt Lake City","Alpine Skiing","Alpine Skiing Men's Giant Slalom","None"
"18550",133713,"Petr Zhrobsk","Male",25,180,93,"Czech Republic","CZE","2006 Winter",2006,"Winter","Torino","Alpine Skiing","Alpine Skiing Men's Downhill","None"
"18551",133713,"Petr Zhrobsk","Male",25,180,93,"Czech Republic","CZE","2006 Winter",2006,"Winter","Torino","Alpine Skiing","Alpine Skiing Men's Super G","None"
"18552",133713,"Petr Zhrobsk","Male",25,180,93,"Czech Republic","CZE","2006 Winter",2006,"Winter","Torino","Alpine Skiing","Alpine Skiing Men's Giant Slalom","None"
"18553",133713,"Petr Zhrobsk","Male",29,180,93,"Czech Republic","CZE","2010 Winter",2010,"Winter","Vancouver","Alpine Skiing","Alpine Skiing Men's Downhill","None"
"18554",133713,"Petr Zhrobsk","Male",29,180,93,"Czech Republic","CZE","2010 Winter",2010,"Winter","Vancouver","Alpine Skiing","Alpine Skiing Men's Super G","None"
"18555",133714,"Din Zahur","Male",23,175,70,"Pakistan","PAK","1956 Summer",1956,"Summer","Melbourne","Wrestling","Wrestling Men's Bantamweight, Freestyle","None"
"18556",133715,"Ahmed Zahur Khan","Male",25,175,70,"Pakistan","PAK","1948 Summer",1948,"Summer","London","Athletics","Athletics Men's Shot Put","None"
"18557",133715,"Ahmed Zahur Khan","Male",25,175,70,"Pakistan","PAK","1948 Summer",1948,"Summer","London","Athletics","Athletics Men's Discus Throw","None"
"18558",133716,"Abdel Aziz Zaibi","Male",19,172,75,"Tunisia","TUN","1972 Summer",1972,"Summer","Munich","Handball","Handball Men's Handball","None"
"18559",133717,"Ali Ahmed Youssef Zaid","Male",20,168,58,"Afghanistan","AFG","1960 Summer",1960,"Summer","Roma","Athletics","Athletics Men's 200 metres","None"
"18560",133717,"Ali Ahmed Youssef Zaid","Male",20,168,58,"Afghanistan","AFG","1960 Summer",1960,"Summer","Roma","Athletics","Athletics Men's 4 x 100 metres Relay","None"
"18561",133718,"Ghanem Mabrouk Zaid Johar","Male",23,180,87,"Kuwait","KUW","1988 Summer",1988,"Summer","Seoul","Athletics","Athletics Men's Javelin Throw","None"
"18562",133718,"Ghanem Mabrouk Zaid Johar","Male",27,180,87,"Kuwait","KUW","1992 Summer",1992,"Summer","Barcelona","Athletics","Athletics Men's Javelin Throw","None"
"18563",133719,"Wahid Ullah Zaid","Male",20,175,70,"Afghanistan","AFG","1964 Summer",1964,"Summer","Tokyo","Wrestling","Wrestling Men's Lightweight, Greco-Roman","None"
"18564",133720,"Pierre Zadin","Male",30,175,70,"France","FRA","1924 Summer",1924,"Summer","Paris","Athletics","Athletics Men's Hammer Throw","None"
"18565",133721,"Georgios Zaimis","Male",23,174,67,"Nirefs","GRE","1960 Summer",1960,"Summer","Roma","Sailing","Sailing Mixed Three Person Keelboat","Gold"
"18566",133721,"Georgios Zaimis","Male",27,174,67,"Proteus II","GRE","1964 Summer",1964,"Summer","Tokyo","Sailing","Sailing Mixed Three Person Keelboat","None"
"18567",133721,"Georgios Zaimis","Male",31,174,67,"Greece","GRE","1968 Summer",1968,"Summer","Mexico City","Sailing","Sailing Mixed Three Person Keelboat","None"
"18568",133722,"Azaari Mohamed Zain","Male",23,173,64,"Malaysia","MAS","1976 Summer",1976,"Summer","Montreal","Hockey","Hockey Men's Hockey","None"
"18569",133723,"Salma Zain Muhammad Al-Abidin Mahran","Female",22,170,60,"Egypt","EGY","2012 Summer",2012,"Summer","London","Fencing","Fencing Women's Sabre, Individual","None"
"18570",133724,"Ilisaine Karen ""Zaine"" David","Female",22,190,70,"Brazil","BRA","2000 Summer",2000,"Summer","Sydney","Basketball","Basketball Women's Basketball","Bronze"
"18571",133725,"Jawad Al-Zairi","Male",18,181,70,"Morocco","MAR","2000 Summer",2000,"Summer","Sydney","Football","Football Men's Football","None"
"18572",133726,"ntiqam Zairov","Male",23,170,85,"Azerbaijan","AZE","2008 Summer",2008,"Summer","Beijing","Weightlifting","Weightlifting Men's Light-Heavyweight","None"
"18573",133726,"ntiqam Zairov","Male",27,170,85,"Azerbaijan","AZE","2012 Summer",2012,"Summer","London","Weightlifting","Weightlifting Men's Middle-Heavyweight","None"
"18574",133727,"Lisa Zaiser","Female",17,174,63,"Austria","AUT","2012 Summer",2012,"Summer","London","Swimming","Swimming Women's 200 metres Individual Medley","None"
"18575",133727,"Lisa Zaiser","Female",21,174,63,"Austria","AUT","2016 Summer",2016,"Summer","Rio de Janeiro","Swimming","Swimming Women's 200 metres Individual Medley","None"
"18576",133728,"Kostiantyn Volodymyrovych Zaitsev","Male",24,191,85,"Ukraine","UKR","2000 Summer",2000,"Summer","Sydney","Rowing","Rowing Men's Double Sculls","None"
"18577",133728,"Kostiantyn Volodymyrovych Zaitsev","Male",36,191,85,"Ukraine","UKR","2012 Summer",2012,"Summer","London","Rowing","Rowing Men's Quadruple Sculls","None"
"18578",133729,"Irina Zaitseva","Female",25,185,66,"Kazakhstan","KAZ","2008 Summer",2008,"Summer","Beijing","Volleyball","Volleyball Women's Volleyball","None"
"18579",133730,"Olesia Zaitseva","Female",25,182,50,"Ukraine","UKR","2000 Summer",2000,"Summer","Sydney","Synchronized Swimming","Synchronized Swimming Women's Duet","None"
"18580",133731,"Luminita Zaituc","Female",35,165,50,"Germany","GER","2004 Summer",2004,"Summer","Athina","Athletics","Athletics Women's Marathon","None"
"18581",133732,"Dimitri Nickitovitch Zaitz","Male",18,180,82,"United States","USA","1936 Summer",1936,"Summer","Berlin","Athletics","Athletics Men's Shot Put","None"
"18582",133733,"Czesaw Zajc","Male",33,175,68,"Poland","POL","1960 Summer",1960,"Summer","Roma","Shooting","Shooting Men's Rapid-Fire Pistol, 25 metres","None"
"18583",133734,"Joanna Zajac","Female",23,165,58,"Poland","POL","2014 Winter",2014,"Winter","Sochi","Snowboarding","Snowboarding Women's Halfpipe","None"
"18584",133735,"Karol Marian Zajc (-Sayons)","Male",22,175,74,"Poland","POL","1936 Winter",1936,"Winter","Garmisch-Partenkirchen","Alpine Skiing","Alpine Skiing Men's Combined","None"
"18585",133736,"Melvin Nicholas Zajac","Male",20,175,70,"Canada","CAN","1976 Summer",1976,"Summer","Montreal","Swimming","Swimming Men's 100 metres Breaststroke","None"
"18586",133737,"Thomas Zajac","Male",30,180,77,"Austria","AUT","2016 Summer",2016,"Summer","Rio de Janeiro","Sailing","Sailing Mixed Multihull","Bronze"
"18587",133738,"Zbysaw Zajc","Male",31,172,72,"Poland","POL","1964 Summer",1964,"Summer","Tokyo","Cycling","Cycling Men's Sprint","None"
"18588",133739,"Aleksander Marian Zajczkowski","Male",26,158,48,"Poland","POL","1976 Summer",1976,"Summer","Montreal","Wrestling","Wrestling Men's Light-Flyweight, Greco-Roman","None"
"18589",133740,"Hanna Rebecca Zajc","Female",21,160,49,"Sweden","SWE","2008 Summer",2008,"Summer","Beijing","Taekwondo","Taekwondo Women's Flyweight","None"
"18590",133741,"Katarina ""Katra"" Zajc","Female",21,175,70,"Yugoslavia","YUG","1988 Winter",1988,"Winter","Calgary","Alpine Skiing","Alpine Skiing Women's Giant Slalom","None"
"18591",133741,"Katarina ""Katra"" Zajc","Female",21,175,70,"Yugoslavia","YUG","1988 Winter",1988,"Winter","Calgary","Alpine Skiing","Alpine Skiing Women's Slalom","None"
"18592",133742,"Ludvik Zajc","Male",21,177,72,"Yugoslavia","YUG","1964 Winter",1964,"Winter","Innsbruck","Ski Jumping","Ski Jumping Men's Normal Hill, Individual","None"
"18593",133742,"Ludvik Zajc","Male",21,177,72,"Yugoslavia","YUG","1964 Winter",1964,"Winter","Innsbruck","Ski Jumping","Ski Jumping Men's Large Hill, Individual","None"
"18594",133742,"Ludvik Zajc","Male",25,177,72,"Yugoslavia","YUG","1968 Winter",1968,"Winter","Grenoble","Ski Jumping","Ski Jumping Men's Normal Hill, Individual","None"
"18595",133742,"Ludvik Zajc","Male",25,177,72,"Yugoslavia","YUG","1968 Winter",1968,"Winter","Grenoble","Ski Jumping","Ski Jumping Men's Large Hill, Individual","None"
"18596",133743,"Ivan Zajec","Male",54,175,70,"Yugoslavia","YUG","1924 Summer",1924,"Summer","Paris","Art Competitions","Art Competitions Mixed Sculpturing","None"
"18597",133744,"Frantiek Zajek","Male",35,175,70,"Czechoslovakia","TCH","1948 Winter",1948,"Winter","Sankt Moritz","Bobsleigh","Bobsleigh Men's Four","None"
"18598",133745,"Jaroslav Zajek","Male",27,175,70,"Czechoslovakia","TCH","1948 Winter",1948,"Winter","Sankt Moritz","Cross Country Skiing","Cross Country Skiing Men's 18 kilometres","None"
"18599",133745,"Jaroslav Zajek","Male",27,175,70,"Czechoslovakia","TCH","1948 Winter",1948,"Winter","Sankt Moritz","Cross Country Skiing","Cross Country Skiing Men's 50 kilometres","None"
"18600",133745,"Jaroslav Zajek","Male",27,175,70,"Czechoslovakia","TCH","1948 Winter",1948,"Winter","Sankt Moritz","Cross Country Skiing","Cross Country Skiing Men's 4 x 10 kilometres Relay","None"
"18601",133746,"Lubomr Zajek","Male",22,186,83,"Czechoslovakia","TCH","1968 Summer",1968,"Summer","Mexico City","Volleyball","Volleyball Men's Volleyball","Bronze"
"18602",133746,"Lubomr Zajek","Male",26,186,83,"Czechoslovakia","TCH","1972 Summer",1972,"Summer","Munich","Volleyball","Volleyball Men's Volleyball","None"
"18603",133747,"Antoni Zajkowski","Male",24,170,73,"Poland","POL","1972 Summer",1972,"Summer","Munich","Judo","Judo Men's Half-Middleweight","Silver"
"18604",133748,"Miroslav ""Miro"" Zajonc","Male",27,175,70,"United States-1","USA","1988 Winter",1988,"Winter","Calgary","Luge","Luge Mixed (Men)'s Doubles","None"
"18605",133749,"Oldich ""Olda"" k","Male",31,175,70,"Czechoslovakia","TCH","1932 Summer",1932,"Summer","Los Angeles","Art Competitions","Art Competitions Mixed Sculpturing, Unknown Event","None"
"18606",133749,"Oldich ""Olda"" k","Male",35,175,70,"Czechoslovakia","TCH","1936 Summer",1936,"Summer","Berlin","Art Competitions","Art Competitions Mixed Sculpturing, Unknown Event","None"
"18607",133749,"Oldich ""Olda"" k","Male",35,175,70,"Czechoslovakia","TCH","1936 Summer",1936,"Summer","Berlin","Art Competitions","Art Competitions Mixed Sculpturing, Unknown Event","None"
"18608",133749,"Oldich ""Olda"" k","Male",35,175,70,"Czechoslovakia","TCH","1936 Summer",1936,"Summer","Berlin","Art Competitions","Art Competitions Mixed Sculpturing, Unknown Event","None"
"18609",133750,"Khawaja Zaka-ud-Din","Male",27,168,68,"Pakistan","PAK","1964 Summer",1964,"Summer","Tokyo","Hockey","Hockey Men's Hockey","Silver"
"18610",133751,"Polina Zakaluzny","Female",20,178,59,"Israel","ISR","2012 Summer",2012,"Summer","London","Rhythmic Gymnastics","Rhythmic Gymnastics Women's Group","None"
"18611",133752,"Youssra Zakarani","Female",21,162,58,"Morocco","MAR","2016 Summer",2016,"Summer","Rio de Janeiro","Fencing","Fencing Women's Foil, Individual","None"
"18612",133753,"Abdul Aziz Zakari","Male",19,178,73,"Ghana","GHA","1996 Summer",1996,"Summer","Atlanta","Athletics","Athletics Men's 4 x 100 metres Relay","None"
"18613",133753,"Abdul Aziz Zakari","Male",24,178,73,"Ghana","GHA","2000 Summer",2000,"Summer","Sydney","Athletics","Athletics Men's 100 metres","None"
"18614",133753,"Abdul Aziz Zakari","Male",24,178,73,"Ghana","GHA","2000 Summer",2000,"Summer","Sydney","Athletics","Athletics Men's 4 x 100 metres Relay","None"
"18615",133753,"Abdul Aziz Zakari","Male",27,178,73,"Ghana","GHA","2004 Summer",2004,"Summer","Athina","Athletics","Athletics Men's 100 metres","None"
"18616",133753,"Abdul Aziz Zakari","Male",27,178,73,"Ghana","GHA","2004 Summer",2004,"Summer","Athina","Athletics","Athletics Men's 4 x 100 metres Relay","None"
"18617",133753,"Abdul Aziz Zakari","Male",31,178,73,"Ghana","GHA","2008 Summer",2008,"Summer","Beijing","Athletics","Athletics Men's 100 metres","None"
"18618",133754,"Mohammed Abdelhak Zakaria (El-Gourch-)","Male",30,170,65,"Bahrain","BRN","2004 Summer",2004,"Summer","Athina","Athletics","Athletics Men's 5,000 metres","None"
